1037
10
4022
4022
0 1  1 12  103 14 (D,0,1,1) (S,58,1,5) (S,4,5,5) (S,5,5,6) (S,65,6,12) (S,10,12,12) (S,86,12,11) (S,9,11,11) (S,56,11,19) (S,16,19,19) (S,38,19,18) (S,72,18,19) (S,1,19,2) (D,0,1,1) 
0 1  2 13  106 15 (D,0,1,1) (S,7,1,9) (S,12,9,14) (S,42,14,14) (S,20,14,23) (S,13,23,15) (S,81,15,29) (S,25,29,29) (S,26,29,30) (S,76,30,37) (S,31,37,38) (S,84,38,36) (S,96,36,37) (S,30,37,36) (D,0,1,1) 
0 1  3 16  121 18 (D,0,1,1) (S,85,1,10) (S,8,10,10) (S,79,10,11) (S,52,11,7) (S,3,7,4) (S,2,4,3) (S,80,3,3) (S,60,3,4) (S,82,4,17) (S,71,17,39) (S,108,39,39) (S,40,39,38) (S,67,38,38) (S,99,38,38) (S,69,38,29) (S,23,29,27) (D,0,1,1) 
0 1  4  7   92  9 (D,0,1,1) (S,14,1,16) (S,15,16,17) (S,62,17,32) (S,27,32,32) (S,78,32,31) (S,32,31,39) (S,102,39,23) (D,0,1,1) 
0 1  5  8  102 10 (D,0,1,1) (S,103,1,17) (S,45,17,31) (S,105,31,40) (S,87,40,31) (S,106,31,30) (S,21,30,24) (S,47,24,28) (S,24,28,28) (D,0,1,1) 
0 1  6 11  112 13 (D,0,1,1) (S,90,1,15) (S,49,15,24) (S,89,24,27) (S,50,27,29) (S,88,29,35) (S,29,35,35) (S,48,35,36) (S,68,36,45) (S,35,45,45) (S,66,45,44) (S,33,44,43) (D,0,1,1) 
0 1  7 14  102 16 (D,0,1,1) (S,75,1,22) (S,19,22,22) (S,18,22,21) (S,17,21,20) (S,54,20,22) (S,101,22,13) (S,11,13,13) (S,98,13,25) (S,22,25,25) (S,28,25,33) (S,92,33,25) (S,94,25,34) (S,83,34,35) (S,64,35,44) (D,0,1,1) 
0 1  8 14  119 16 (D,0,1,1) (S,51,1,15) (S,46,15,15) (S,77,15,14) (S,93,14,8) (S,6,8,8) (S,97,8,13) (S,107,13,25) (S,100,25,26) (S,74,26,20) (S,95,20,22) (S,39,22,34) (S,55,34,43) (S,57,43,42) (S,43,42,27) (D,0,1,1) 
0 1  9 11  127 13 (D,0,1,1) (S,44,1,42) (S,34,42,44) (S,41,44,50) (S,63,50,49) (S,37,49,49) (S,61,49,45) (S,104,45,48) (S,73,48,49) (S,59,49,49) (S,53,49,50) (S,70,50,43) (D,0,1,1) 
0 1 10  2   53  4 (D,0,1,1) (S,36,1,47) (S,91,47,40) (D,0,1,1) 
