1170
10
2202
2202
0 1  1 14   98 16 (D,0,1,1) (S,4,1,6) (S,121,6,1) (S,70,1,7) (S,5,7,7) (S,1,7,2) (S,116,2,6) (S,8,6,12) (S,9,12,13) (S,75,13,12) (S,89,12,6) (S,114,6,13) (S,118,13,11) (S,7,11,11) (S,43,11,19) (D,0,1,1) 
0 1  2 15  111 17 (D,0,1,1) (S,81,1,13) (S,10,13,14) (S,11,14,15) (S,18,15,23) (S,59,23,16) (S,12,16,16) (S,107,16,32) (S,23,32,32) (S,98,32,43) (S,27,43,43) (S,29,43,45) (S,95,45,43) (S,72,43,45) (S,115,45,50) (S,109,50,45) (D,0,1,1) 
0 1  3 17  119 19 (D,0,1,1) (S,48,1,21) (S,16,21,21) (S,61,21,14) (S,62,14,31) (S,22,31,31) (S,82,31,38) (S,99,38,42) (S,28,42,44) (S,64,44,42) (S,100,42,44) (S,84,44,41) (S,31,41,48) (S,104,48,41) (S,94,41,48) (S,69,48,49) (S,32,49,49) (S,68,49,36) (D,0,1,1) 
0 1  4 12  117 14 (D,0,1,1) (S,15,1,20) (S,14,20,19) (S,19,19,26) (S,21,26,30) (S,108,30,30) (S,103,30,34) (S,35,34,40) (S,26,40,40) (S,30,40,47) (S,83,47,46) (S,71,46,47) (S,24,47,33) (D,0,1,1) 
0 1  5 13  134 15 (D,0,1,1) (S,38,1,21) (S,53,21,36) (S,113,36,42) (S,51,42,50) (S,105,50,43) (S,74,43,36) (S,25,36,35) (S,63,35,41) (S,112,41,50) (S,93,50,45) (S,88,45,28) (S,101,28,32) (S,76,32,30) (D,0,1,1) 
0 1  6 12  119 14 (D,0,1,1) (S,77,1,13) (S,54,13,22) (S,17,22,22) (S,41,22,27) (S,55,27,30) (S,96,30,18) (S,13,18,18) (S,47,18,19) (S,86,19,29) (S,90,29,39) (S,117,39,29) (S,34,29,40) (D,0,1,1) 
0 1  7 10  140 12 (D,0,1,1) (S,3,1,5) (S,110,5,11) (S,37,11,34) (S,60,34,33) (S,97,33,48) (S,40,48,35) (S,45,35,31) (S,91,31,38) (S,57,38,43) (S,102,43,9) (D,0,1,1) 
0 1  8 11  117 13 (D,0,1,1) (S,73,1,18) (S,65,18,5) (S,52,5,6) (S,33,6,3) (S,2,3,3) (S,6,3,9) (S,46,9,15) (S,111,15,24) (S,56,24,28) (S,20,28,28) (S,39,28,37) (D,0,1,1) 
0 1  9 13  124 15 (D,0,1,1) (S,120,1,7) (S,36,7,14) (S,92,14,16) (S,87,16,23) (S,67,23,31) (S,79,31,23) (S,78,23,22) (S,66,22,9) (S,44,9,17) (S,106,17,10) (S,80,10,17) (S,49,17,25) (S,50,25,25) (D,0,1,1) 
0 1 10  4   91  6 (D,0,1,1) (S,42,1,10) (S,58,10,4) (S,85,4,10) (S,119,10,38) (D,0,1,1) 
