1200
10
2019
2019
0 1  1 10   97 12 (D,0,1,1) (S,5,1,6) (S,79,6,1) (S,73,1,7) (S,1,7,2) (S,88,2,8) (S,6,8,8) (S,74,8,7) (S,67,7,3) (S,2,3,3) (S,7,3,9) (D,0,1,1) 
0 1  2 11  103 13 (D,0,1,1) (S,103,1,13) (S,10,13,13) (S,9,13,12) (S,94,12,7) (S,93,7,9) (S,48,9,15) (S,12,15,15) (S,20,15,23) (S,62,23,16) (S,13,16,16) (S,21,16,24) (D,0,1,1) 
0 1  3 15  111 17 (D,0,1,1) (S,100,1,6) (S,107,6,13) (S,11,13,14) (S,50,14,15) (S,91,15,31) (S,27,31,31) (S,33,31,37) (S,84,37,43) (S,39,43,43) (S,41,43,45) (S,83,45,43) (S,104,43,50) (S,46,50,50) (S,76,50,43) (S,38,43,42) (D,0,1,1) 
0 1  4 13  121 15 (D,0,1,1) (S,105,1,6) (S,47,6,14) (S,85,14,8) (S,89,8,6) (S,17,6,20) (S,16,20,19) (S,23,19,26) (S,26,26,30) (S,68,30,34) (S,30,34,34) (S,36,34,40) (S,37,40,41) (S,99,41,48) (D,0,1,1) 
0 1  5 10  122 12 (D,0,1,1) (S,102,1,13) (S,18,13,21) (S,24,21,27) (S,78,27,30) (S,61,30,40) (S,43,40,47) (S,51,47,41) (S,44,41,48) (S,72,48,41) (S,45,41,49) (D,0,1,1) 
0 1  6  8  119 10 (D,0,1,1) (S,8,1,11) (S,92,11,26) (S,15,26,18) (S,96,18,5) (S,4,5,5) (S,63,5,19) (S,90,19,29) (S,29,29,33) (D,0,1,1) 
0 1  7 14  149 16 (D,0,1,1) (S,57,1,6) (S,59,6,27) (S,31,27,35) (S,75,35,41) (S,97,41,48) (S,65,48,48) (S,40,48,44) (S,98,44,44) (S,77,44,41) (S,56,41,50) (S,64,50,49) (S,32,49,36) (S,66,36,36) (S,58,36,34) (D,0,1,1) 
0 1  8 13  158 15 (D,0,1,1) (S,69,1,16) (S,71,16,23) (S,19,23,22) (S,106,22,21) (S,49,21,35) (S,52,35,46) (S,42,46,46) (S,35,46,39) (S,60,39,33) (S,82,33,37) (S,70,37,36) (S,34,36,38) (S,108,38,28) (D,0,1,1) 
0 1  9 11  128 13 (D,0,1,1) (S,86,1,9) (S,87,9,24) (S,53,24,25) (S,22,25,25) (S,25,25,28) (S,28,28,32) (S,110,32,23) (S,81,23,22) (S,80,22,38) (S,54,38,43) (S,101,43,32) (D,0,1,1) 
0 1 10  5   92  7 (D,0,1,1) (S,55,1,9) (S,95,9,17) (S,14,17,17) (S,109,17,10) (S,3,10,4) (D,0,1,1) 
