1187
10
2077
2077
0 1  1 12   96 14 (D,0,1,1) (S,104,1,7) (S,4,7,7) (S,1,7,2) (S,91,2,8) (S,5,8,8) (S,73,8,7) (S,47,7,7) (S,43,7,3) (S,2,3,3) (S,6,3,9) (S,44,9,15) (S,15,15,23) (D,0,1,1) 
0 1  2 12  120 14 (D,0,1,1) (S,69,1,13) (S,9,13,13) (S,89,13,12) (S,101,12,7) (S,50,7,14) (S,10,14,14) (S,33,14,23) (S,56,23,16) (S,11,16,16) (S,68,16,32) (S,21,32,37) (S,25,37,43) (D,0,1,1) 
0 1  3 16  108 18 (D,0,1,1) (S,60,1,12) (S,62,12,13) (S,92,13,11) (S,8,11,11) (S,97,11,26) (S,16,26,26) (S,18,26,30) (S,88,30,34) (S,20,34,34) (S,23,34,40) (S,29,40,47) (S,83,47,40) (S,49,40,48) (S,30,48,48) (S,111,48,49) (S,31,49,49) (D,0,1,1) 
0 1  4 11  116 13 (D,0,1,1) (S,95,1,1) (S,99,1,6) (S,40,6,20) (S,32,20,20) (S,39,20,21) (S,14,21,21) (S,37,21,14) (S,107,14,31) (S,77,31,38) (S,22,38,38) (S,79,38,45) (D,0,1,1) 
0 1  5 14  144 16 (D,0,1,1) (S,100,1,30) (S,86,30,30) (S,66,30,29) (S,63,29,39) (S,103,39,29) (S,42,29,46) (S,28,46,46) (S,38,46,40) (S,80,40,48) (S,90,48,50) (S,106,50,45) (S,27,45,45) (S,96,45,50) (S,24,50,42) (D,0,1,1) 
0 1  6  8  109 10 (D,0,1,1) (S,54,1,21) (S,17,21,27) (S,53,27,30) (S,67,30,18) (S,13,18,18) (S,112,18,26) (S,93,26,29) (S,52,29,34) (D,0,1,1) 
0 1  7 14  141 16 (D,0,1,1) (S,84,1,13) (S,65,13,5) (S,3,5,5) (S,57,5,33) (S,87,33,49) (S,76,49,41) (S,26,41,44) (S,74,44,42) (S,113,42,44) (S,114,44,42) (S,36,42,50) (S,98,50,50) (S,82,50,38) (S,109,38,32) (D,0,1,1) 
0 1  8 12  138 14 (D,0,1,1) (S,58,1,6) (S,78,6,16) (S,105,16,23) (S,102,23,31) (S,75,31,37) (S,19,37,32) (S,94,32,23) (S,72,23,21) (S,71,21,9) (S,46,9,17) (S,12,17,17) (S,35,17,28) (D,0,1,1) 
0 1  9 13  160 15 (D,0,1,1) (S,51,1,10) (S,7,10,10) (S,48,10,25) (S,45,25,25) (S,110,25,38) (S,81,38,28) (S,70,28,32) (S,59,32,22) (S,34,22,37) (S,108,37,41) (S,61,41,43) (S,64,43,34) (S,41,34,36) (D,0,1,1) 
0 1 10  2   55  4 (D,0,1,1) (S,55,1,9) (S,85,9,10) (D,0,1,1) 
